"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"98119","Hong Kong Qutoys Trading Co., Limited","12.9733","86.27","0.09","2025-08-05","green","none","54.8327","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","68","US","QUTOYS is a global sex toy e-tailer committed to making the beauty of sex accessible to everyone. And we are professional LGBTQ sex toys store around you, using superb technologies and processes in our design and sourcing. We are able to stay we","https://ui.awin.com/images/upload/merchant/profile/98119.png","https://www.qutoys.com/products/black-realistic-dildo-with-strong-suction-cup"
"98151","WILLIAMSPACE LLC","","0.00","0.00","2025-08-05","green","none","0","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Being the ultimate marketplace of modern furniture, we keep creating and diversifying our product lines over the past 20 years. Our mission is to create stylish modern furniture at well priced. All of our collections are designed in-house and","https://ui.awin.com/images/upload/merchant/profile/98151.png","https://kevinplus.com"
"98199","Ferrin","","0.00","0.00","2025-08-12","green","none","0","no","yes","0","0","0","0","45","Retail & Shopping","Home & Garden","Home & Garden","null","US","Handi Quilter is the leading longarm quilting machine producer in the world. With a focus on value-rich machines and the best education in the industry, we pride ourselves on having the largest and best network of retailers available.",,"https://handiquilter.com"
"57769","Bee Inspired","12.3578","78.79","0.67","2025-08-04","green","none","82.8551","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","17","US","","https://ui.awin.com/images/upload/merchant/profile/57769.png","https://beeinspiredgoods.com"
"57903","Heather Taylor Home","","0.00","0.00","2025-07-29","green","none","0","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","US","Heather Taylor Home is a line of home goods and textiles launched by Los Angeles-based Heather Taylor in 2013. Inspired by her love of travel and eclectic entertaining style, the HTH collection is stocked at numerous trendsetting retailers inclu","https://ui.awin.com/images/upload/merchant/profile/57903.png","https://www.heathertaylorhome.com"
"57921","Soltech Solutions","5.7188","100.00","1.53","2025-07-15","green","none","88.8716","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","22","US","I'd like to invite you to illuminate your affiliate marketing journey with us! We've carefully crafted an affiliate program to reward publishers for inspiring their audience to invest in our innovative, high-quality grow lights.","https://ui.awin.com/images/upload/merchant/profile/57921.png","https://soltech.com"
"48517","rosetoy-official","0.993718","2.47","0.29","2025-08-05","green","none","8.13294","yes","yes","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories|Entertainment Superstore|Erotic|FMCG|Gadgets|Health & Beauty|Lead Gen|Lingerie|Toys & Games","Toys & Games","82","US","Rosetoy-official is a DTC adult toy store founded in 2021, known for viral rose vibrators and a growing range of pleasure products. With an average order value of $82, we offer a competitive 30% commission rate on every sale.","https://ui.awin.com/images/upload/merchant/profile/48517.png","https://www.rosetoy-official.com/?utm_source=awin"
"44949","Hanmi Flexible US Inc.","1.9421","100.00","0.27","2025-07-02","green","none","52.9694","no","yes","0","0","0","0","45","Retail & Shopping","Home & Garden","Home & Garden","69","US","""Reencle Affiliates Program""


Think Green, Keep It Clean.

Reencle is proud to offer our customers and affiliate partners the best microorganism food waste composter and selection of great products to enjoy eco-friendly life. 
By joining","https://ui.awin.com/images/upload/merchant/profile/44949.png","https://reencle.co/products/reencle-food-waste-composter"
"45243","L. Tremain Inc.","13.5375","100.00","0.46","2025-07-29","green","none","77.7124","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","67","US","Welcome to the Butter Bell&reg Crock; Partner Program!

The Butter Bell crock team is passionate about partnerships. Our approach to affiliate marketing is simple – we aim to create value for you and your audience!","https://ui.awin.com/images/upload/merchant/profile/45243.png","https://www.butterbell.com"
"45601","Sarah Akram Skincare","7.14286","100.00","3.39","2025-07-30","green","none","58.4814","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","74","US","Sarah Akram provides clients with more than just luxurious skincare. Everyone who walks through the iconic pink door of this historic Old Town Alexandria, Virginia-based Boutique receives a full experience, complete with customized skincare, to","https://ui.awin.com/images/upload/merchant/profile/45601.png","https://www.shopsarahakram.com"
"43421","Bully Sticks Central","8.63158","100.00","0.44","2025-07-30","green","none","59.6752","yes","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","69","US","

","https://ui.awin.com/images/upload/merchant/profile/43421.png","https://bullystickscentral.com"
"43581","drenchbar","","0.00","0.00","2025-07-30","green","none","0","yes","yes","0","0","0","0","60","Retail & Shopping","Health & Beauty","Health & Beauty","75","US","drenchbar is a brand on a mission to give people and the planet a better way to moisturize their bodies. To reinvent and elevate body care. 

We've created the revolutionary in-shower lotion bar ?  a solid lotion bar that’s activated wit","https://ui.awin.com/images/upload/merchant/profile/43581.png","https://drenchbar.com"
"43719","PATIO GARDEN DIRECT INC.","9.67943","37.24","0.49","2025-06-10","green","none","61.1549","yes","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","30","US","Pizzello's outdoor pizza oven is one of the best-value and most popular portable pizza ovens on the market. We offer a 90-day cookie and 5% commission, which allow you to earn more than $100 in commission with a single advertisement.","https://ui.awin.com/images/upload/merchant/profile/43719.png","https://pizzello.com"
"43821","A.MANO Brooklyn","0.632911","100.00","0.02","2025-08-05","green","none","51.6351","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","74","US","A.MANO Brooklyn is a home decor and gift shop featuring handmade work by local artists, vintage finds, books, stationery and gifts.  Products range from $6 for greeting cards to $250 or more for handmade work.  Our best selling handmade products","https://ui.awin.com/images/upload/merchant/profile/43821.png","https://www.amanobrooklyn.com"
"43839","LOPALU","","0.00","0.00","2025-08-05","green","none","0","no","yes","0","0","0","0","60","Retail & Shopping","Home & Garden","Home & Garden","null","US","Step into a world where luxury meets the essence of motherhood! Our luxury mom bags are more than just accessories; they embody a blend of high-end fashion and practical motherhood. We're thrilled to invite inspiring content creators to join our","https://ui.awin.com/images/upload/merchant/profile/43839.png","https://enyamond.com"
"50433","Chakra Chai Inc.","","0.00","0.00","2025-08-12","green","none","0","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","Chakra Chai",,"https://www.chakrachai.co"
"50999","Alva Cookware","1.77893","80.37","0.39","2025-07-15","green","none","43.9832","no","yes","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","73","US","Alva Cookware has been serving customers around the world since 1949. Originally based in Belgium, our lines of sustainably-inspired premium cookware are now available in the United States!



We have around 43 current SKUs made in carbon st","https://ui.awin.com/images/upload/merchant/profile/50999.png","https://alva-cookware.us"
"51407","TRYWELL","","0.00","0.00","2025-08-05","green","none","0","no","yes","0","0","0","0","90","Retail & Shopping","Health & Beauty","Health & Beauty","null","US","TRYWELL is your black owned health and wellness authority with innovative, affordable solutions to power the journey to your best self. It's our mission to inspire, nourish, and help you thrive every day. We've got a range of gummy vitamins to m","https://ui.awin.com/images/upload/merchant/profile/51407.png","https://www.dotrywell.com"
"46767","Jessicurl, LLC.","1.40482","100.00","0.12","2025-07-15","green","none","52.4166","yes","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","72","US","


","https://ui.awin.com/images/upload/merchant/profile/46767.png","https://Jessicurl.com"
"46925","Nushape LLC","5.8029","77.27","0.68","2025-08-12","green","none","62.6434","no","yes","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","54","US","

Welcome to the Nushape Partnership Program!
Our affiliate team is passionate about our partnerships. Our approach to affiliate marketi","https://ui.awin.com/images/upload/merchant/profile/46925.png","https://www.nushape.com"
"47071","Katel Home","","0.00","0.00","2025-08-13","green","none","0","no","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","null","US","Katel Home is a woman owned lifestyle/ home furnishing brand curated towards artisan made | ethically source luxury home accessories.  


https://linktr.ee/katelhome


https://katelhomeonline.com


We're offering 16% of each sale as com","https://ui.awin.com/images/upload/merchant/profile/47071.png","https://katelhomeonline.com"
"47139","Hotland tech company","2.84638","100.00","1.42","2025-05-21","green","none","53.9879","yes","yes","0","0","0","0","15","Retail & Shopping","Health & Beauty","Health & Beauty","69","US","MRLSEXDOLL, the original design brand of sex toys, focuses on high-quality anime sex doll, torso sex doll and onaholes.

    As an innovative sex toy design brand, MRLSEXDOLL has completely subverted the traditional image of sex toy, bringing","https://ui.awin.com/images/upload/merchant/profile/47139.png","https://mrlsexdoll.com/"
"45817","Jackson & Perkins","0.391052","100.00","0.04","2025-07-24","green","none","84.0621","yes","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","null","US","Iconic since 1872, Jackson  Perkins online garden center sells premium roses, perennials and garden and holiday gifts backed by generations of trust. Join our program to promote exclusive varieties to a loyal customer base of passionate home gardeners","https://ui.awin.com/images/upload/merchant/profile/45817.png","https://www.jacksonandperkins.com"
"46279","MY DRAP","","0.00","0.00","2025-08-05","green","none","0","no","yes","0","0","0","0","90","Retail & Shopping","Home & Garden","Home & Garden","null","US","“The detail that makes the difference.” Single-use (100% biodegradable) / reusable 100% cotton napkins and placemats for every occasion.Classy. Elegant. Convenient.","https://ui.awin.com/images/upload/merchant/profile/46279.png","https://us.mydrap.com"
